link_id,from_id,to_id,from,to,mode,distance_km,cost,emission,data_sources
L684,C14,C19,Hungaroring (Budapest-Hungary),Autodromo Jose Carlos Pace (Interlagos-Sao Paulo),Sea,10294.5,10294.5,7720.88,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L685,C14,C20,Hungaroring (Budapest-Hungary),Las Vegas Street Circuit (USA),Air,9666.1,579966.0,289983.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L686,C14,C20,Hungaroring (Budapest-Hungary),Las Vegas Street Circuit (USA),Sea,9666.1,9666.1,7249.57,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L687,C14,C21,Hungaroring (Budapest-Hungary),Marina Bay Street Circuit (Singapore),Air,9497.4,569844.0,284922.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L688,C14,C21,Hungaroring (Budapest-Hungary),Marina Bay Street Circuit (Singapore),Sea,9497.4,9497.4,7123.05,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L689,C14,C22,Hungaroring (Budapest-Hungary),Yas Marina Circuit (Abu Dhabi-UAE),Air,4030.0,241800.0,120900.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L690,C14,C22,Hungaroring (Budapest-Hungary),Yas Marina Circuit (Abu Dhabi-UAE),Sea,4030.0,4030.0,3022.5,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L691,C14,C23,Hungaroring (Budapest-Hungary),Lusail International Circuit (Qatar),Air,3744.9,224694.0,112347.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L692,C14,C23,Hungaroring (Budapest-Hungary),Lusail International Circuit (Qatar),Sea,3744.9,3744.9,2808.67,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L693,C14,C24,Hungaroring (Budapest-Hungary),Baku City Circuit (Azerbaijan),Air,2557.4,153444.0,76722.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L694,C14,C24,Hungaroring (Budapest-Hungary),Baku City Circuit (Azerbaijan),Road,2557.4,15344.4,10229.6,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L695,C14,C24,Hungaroring (Budapest-Hungary),Baku City Circuit (Azerbaijan),Sea,2557.4,2557.4,1918.05,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L696,C15,C1,Circuit Zandvoort (Netherlands),Albert Park (Melbourne-Australia),Air,16572.6,994356.0,497178.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L697,C15,C1,Circuit Zandvoort (Netherlands),Albert Park (Melbourne-Australia),Sea,16572.6,16572.6,12429.45,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L698,C15,C2,Circuit Zandvoort (Netherlands),Shanghai International Circuit (China),Air,8867.7,532062.0,266031.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L699,C15,C2,Circuit Zandvoort (Netherlands),Shanghai International Circuit (China),Sea,8867.7,8867.7,6650.78,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L700,C15,C3,Circuit Zandvoort (Netherlands),Suzuka Circuit (Japan),Air,9257.7,555462.0,277731.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L701,C15,C3,Circuit Zandvoort (Netherlands),Suzuka Circuit (Japan),Sea,9257.7,9257.7,6943.28,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L702,C15,C4,Circuit Zandvoort (Netherlands),Bahrain International Circuit (Sakhir),Air,4805.1,288306.0,144153.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L703,C15,C4,Circuit Zandvoort (Netherlands),Bahrain International Circuit (Sakhir),Sea,4805.1,4805.1,3603.83,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L704,C15,C5,Circuit Zandvoort (Netherlands),Jeddah Corniche Circuit (Saudi Arabia),Air,4515.1,270906.0,135453.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L705,C15,C5,Circuit Zandvoort (Netherlands),Jeddah Corniche Circuit (Saudi Arabia),Sea,4515.1,4515.1,3386.33,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L706,C15,C6,Circuit Zandvoort (Netherlands),Miami International Autodrome (USA),Air,7408.9,444534.0,222267.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L707,C15,C6,Circuit Zandvoort (Netherlands),Miami International Autodrome (USA),Sea,7408.9,7408.9,5556.68,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L708,C15,C7,Circuit Zandvoort (Netherlands),Imola (Autodromo Enzo e Dino Ferrari),Air,1038.7,62322.0,31161.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L709,C15,C7,Circuit Zandvoort (Netherlands),Imola (Autodromo Enzo e Dino Ferrari),Road,1038.7,6232.2,4154.8,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L710,C15,C7,Circuit Zandvoort (Netherlands),Imola (Autodromo Enzo e Dino Ferrari),Sea,1038.7,1038.7,779.02,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L711,C15,C8,Circuit Zandvoort (Netherlands),Circuit de Monaco (Monaco),Air,985.6,59136.0,29568.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L712,C15,C8,Circuit Zandvoort (Netherlands),Circuit de Monaco (Monaco),Road,985.6,5913.6,3942.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L713,C15,C8,Circuit Zandvoort (Netherlands),Circuit de Monaco (Monaco),Sea,985.6,985.6,739.2,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L714,C15,C9,Circuit Zandvoort (Netherlands),Circuit de Barcelona-Catalunya (Spain),Air,1215.1,72906.0,36453.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L715,C15,C9,Circuit Zandvoort (Netherlands),Circuit de Barcelona-Catalunya (Spain),Road,1215.1,7290.6,4860.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L716,C15,C9,Circuit Zandvoort (Netherlands),Circuit de Barcelona-Catalunya (Spain),Sea,1215.1,1215.1,911.32,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L717,C15,C10,Circuit Zandvoort (Netherlands),Circuit Gilles Villeneuve (Montreal-Canada),Air,5470.7,328242.0,164121.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L718,C15,C10,Circuit Zandvoort (Netherlands),Circuit Gilles Villeneuve (Montreal-Canada),Sea,5470.7,5470.7,4103.02,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L719,C15,C11,Circuit Zandvoort (Netherlands),Red Bull Ring (Spielberg-Austria),Air,930.6,55836.0,27918.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L720,C15,C11,Circuit Zandvoort (Netherlands),Red Bull Ring (Spielberg-Austria),Road,930.6,5583.6,3722.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L721,C15,C11,Circuit Zandvoort (Netherlands),Red Bull Ring (Spielberg-Austria),Sea,930.6,930.6,697.95,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L722,C15,C12,Circuit Zandvoort (Netherlands),Silverstone Circuit (UK),Air,379.9,22794.0,11397.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L723,C15,C12,Circuit Zandvoort (Netherlands),Silverstone Circuit (UK),Road,379.9,2279.4,1519.6,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L724,C15,C12,Circuit Zandvoort (Netherlands),Silverstone Circuit (UK),Sea,379.9,379.9,284.93,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L725,C15,C13,Circuit Zandvoort (Netherlands),Spa-Francorchamps (Belgium),Air,238.6,14316.0,7158.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L726,C15,C13,Circuit Zandvoort (Netherlands),Spa-Francorchamps (Belgium),Road,238.6,1431.6,954.4,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L727,C15,C13,Circuit Zandvoort (Netherlands),Spa-Francorchamps (Belgium),Sea,238.6,238.6,178.95,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L728,C15,C14,Circuit Zandvoort (Netherlands),Hungaroring (Budapest-Hungary),Air,1176.9,70614.0,35307.0,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
L729,C15,C14,Circuit Zandvoort (Netherlands),Hungaroring (Budapest-Hungary),Road,1176.9,7061.4,4707.6,DEFRA conversion factors (GHG): https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2023; F1 circuits list / calendar: https://en.wikipedia.org/wiki/List_of_Formula_One_circuits and https://www.formula1.com/en/racing/2025
